subject_id,survey_id,image_url,data_description,galaxy_description,RA,DEC,redshift,n_class,p_smooth,p_featured,p_artifact,p_edgeon,p_notedgeon,p_spiral,p_notspiral,p_ring,p_lens,p_disturbed,p_irregular,p_other,p_merger,p_dustlane,p_clumpy,p_notclumpy
AHZ2001le8,20193279,http://zoo-hst.s3.amazonaws.com/20193279.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.3832334,2.8406812,0.68,43,0.8580000032670796,0.1379999965429306,0.004,0.003175586820463303,0.00952676046138991,0.0,0.00952676046138991,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.045953999441027626,0.09204599710190298
AHZ2000inu,20062727,http://zoo-hst.s3.amazonaws.com/20062727.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.2838875,1.9986394,0.31,49,0.04300001263618469,0.9129999876022339,0.044,0.020134025928651322,0.7542515534255017,0.6946656835821283,0.05958587546298528,0.14935799,0.021141998,0.021141998,0.0,0.042625,0.0,0.106391996,0.06482300124210116,0.8481770067672727
AHZ2000inj,20062711,http://zoo-hst.s3.amazonaws.com/20062711.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.2838875,1.9986394,0.30,44,0.028999991714954376,0.9070000052452087,0.064,0.023963765499881388,0.7748284580018915,0.7267891117096572,0.0480393636109999,0.117259994,0.0,0.0,0.028599998,0.028599998,0.0,0.08554,0.02630299939525127,0.8806970193653108
AHZ2000in7,20062695,http://zoo-hst.s3.amazonaws.com/20062695.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.2838875,1.9986394,0.31,47,0.0429999977350235,0.9350000023841858,0.022,0.05944730353386106,0.8147776878975986,0.7536693710181857,0.06110832902054663,0.0868,0.0434,0.0217,0.0,0.0,0.0217,0.0434,0.0,0.9350000023841858
AHZ2000dka,20045314,http://zoo-hst.s3.amazonaws.com/20045314.jpg,the COSMOS dataset in GZ: Hubble,spiral,149.8311202,1.8184662,0.27,49,0.025999978184700012,0.9520000219345093,0.022,0.08482824625677297,0.7154382313511976,0.6989831506655299,0.016455079353060124,0.02275,0.02275,0.0,0.0,0.0,0.02275,0.02275,0.11138400131797788,0.8406160348024372
AHZ2000img,20062656,http://zoo-hst.s3.amazonaws.com/20062656.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.2835411,2.0066196,0.44,47,0.06900002667680383,0.9279999732971191,0.003,0.0,0.8396543722106928,0.5382184297654851,0.3014359174215575,0.23475201,0.0,0.0,0.021248,0.0,0.0,0.0,0.02319999967813491,0.9047999960899347
AHZ20015vq,20141791,http://zoo-hst.s3.amazonaws.com/20141791.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.463961,2.5261623,0.14,44,0.2189999781548977,0.753000020980835,0.028,0.0,0.4938648619248005,0.4938648619248005,0.0,0.025050001,0.0,0.025050001,0.0,0.025050001,0.025050001,0.049950004,0.09713699758994565,0.6558630121703146
AHZ2000v3q,20105468,http://zoo-hst.s3.amazonaws.com/20105468.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.770211,2.4192111,0.17,50,0.042000023648142815,0.9369999766349792,0.021,0.05794595079613464,0.8200230185005739,0.8200230185005739,0.0,0.02173,0.0,0.0,0.0,0.063176,0.0,0.021094,0.0,0.9369999766349792
AHZ10003ys,13018003,http://zoo-hst.s3.amazonaws.com/13018003.jpg,the AEGIS dataset in GZ: Hubble,spiral,215.0735312,52.9476616,0.37,125,0.09099999815225601,0.8980000019073486,0.011,0.08058798718039409,0.6201771008027094,0.4310230806220307,0.18915402018067864,0.296682,0.0,0.008668,0.008668,0.061858002,0.008668,0.008668,0.117637997787714,0.7803620175008774
AHZ2000c40,20039766,http://zoo-hst.s3.amazonaws.com/20039766.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.1322538,1.8161989,0.23,43,0.8930000010877848,0.07699999958276749,0.03,0.0,0.003954642931698203,0.0019773214658491017,0.0019773214658491017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025641000191509722,0.051358999391257765
AHZ2001ar1,20157454,http://zoo-hst.s3.amazonaws.com/20157454.jpg,the COSMOS dataset in GZ: Hubble,smooth,149.7373228,2.4806395,0.50,48,0.8500000014901161,0.0729999989271164,0.077,0.0,0.005328999843358995,0.0,0.005328999843358995,6.18E-4,0.0,0.0,0.025647,0.025647,0.051191002,0.0,0.0,0.0729999989271164
AHZ20007uw,20025576,http://zoo-hst.s3.amazonaws.com/20025576.jpg,the COSMOS dataset in GZ: Hubble,smooth,149.4850485,1.7773909,0.42,52,0.8870000019669533,0.06199999898672104,0.051,0.0,0.0025639478996970664,0.0012819739498485332,0.0012819739498485332,0.0215,0.0,0.0,0.0,0.0,0.0,0.0215,0.020645999928653236,0.0413539990580678
AHZ2000z4y,20118572,http://zoo-hst.s3.amazonaws.com/20118572.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.1275392,2.4168675,0.25,47,0.19699998199939728,0.7670000195503235,0.036,0.01782692283008725,0.4639817960981006,0.4106238851219438,0.05335790751922302,0.049475998,0.0,0.0,0.023869999,0.14365399,0.0,0.0,0.13882699914979924,0.6281730204005243
AHZ2000k83,20067989,http://zoo-hst.s3.amazonaws.com/20067989.jpg,the COSMOS dataset in GZ: Hubble,smooth,149.9171476,2.1216355,0.68,48,0.8669999986886978,0.08900000154972076,0.044,0.0,0.005940750206887724,0.0,0.005940750206887724,7.2000007E-4,0.0,0.022140002,0.0,0.022140002,0.0,0.0,0.02225000038743019,0.06675000116229057
AHZ2001ka4,20188921,http://zoo-hst.s3.amazonaws.com/20188921.jpg,the COSMOS dataset in GZ: Hubble,smooth,149.5556266,2.6309248,0.73,48,0.9479999989271164,0.024000000208616257,0.028,0.0,0.0,0.0,0.0,0.08244,0.011759999,0.0,0.01404,0.011759999,0.0,0.0,0.024000000208616257,0.0
AHZ20004i3,20014637,http://zoo-hst.s3.amazonaws.com/20014637.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.1958566,1.6720307,0.34,46,0.8540000021457672,0.09399999678134918,0.052,0.0,0.004417999697446828,0.0,0.004417999697446828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04699999839067459,0.04699999839067459
AHZ20012zg,20131549,http://zoo-hst.s3.amazonaws.com/20131549.jpg,the COSMOS dataset in GZ: Hubble,smooth,149.6661801,2.3634358,0.48,50,0.8580000065267086,0.1289999932050705,0.013,0.0,0.013861951611089976,0.0027723903635298304,0.011089561454119322,4.6200003E-4,0.0,0.0,0.0,0.021846,0.0,0.043692,0.02154299831163886,0.10745699489343163
AHZ2000rdt,20092801,http://zoo-hst.s3.amazonaws.com/20092801.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.007336,2.2540407,0.66,46,0.8700000010430813,0.07699999958276749,0.053,0.0,0.003942785084493755,0.0,0.003942785084493755,0.0,0.0,0.0,0.054027,0.026973,0.0,0.0,0.025795000502765175,0.05120500137478112
AHZ20009gs,20030388,http://zoo-hst.s3.amazonaws.com/20030388.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.5455176,1.95102,0.38,49,0.8730000015348196,0.10599999874830246,0.021,0.0,0.011235999734640123,0.0022471999804139133,0.008988799921655653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10599999874830246
AHZ200198u,20152710,http://zoo-hst.s3.amazonaws.com/20152710.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.0221791,2.5153768,0.75,46,0.8789999969303608,0.09700000286102295,0.024,0.0,0.002352250138759615,0.0,0.002352250138759615,0.050100002,0.050100002,0.0,0.0,0.15,0.050100002,0.0,0.07275000214576721,0.024250000715255737
AHZ20011j2,20126687,http://zoo-hst.s3.amazonaws.com/20126687.jpg,the COSMOS dataset in GZ: Hubble,spiral,149.7918536,2.445597,0.27,49,0.08300000429153442,0.9169999957084656,0.0,0.0,0.7071876596223491,0.6689995118397813,0.03818813461017108,0.020597002,0.062269997,0.125019,0.020597002,0.103943,0.145616,0.0,0.14580299417984488,0.7711970151929854
AHZ2000m9b,20075845,http://zoo-hst.s3.amazonaws.com/20075845.jpg,the COSMOS dataset in GZ: Hubble,smooth,149.6443727,2.0259235,0.34,54,0.880000002682209,0.05999999865889549,0.06,0.0,0.002401199877208473,0.0,0.002401199877208473,4.7300002E-4,0.0,0.0,0.0,0.042527,0.0,0.0,0.01997999981090426,0.040019998847991234
AHZ2001ley,20193317,http://zoo-hst.s3.amazonaws.com/20193317.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.2946277,2.8323227,0.23,45,0.0469999797642231,0.9290000200271606,0.024,0.0883892084125818,0.5088351650567878,0.5088351650567878,0.0,0.04884,0.0,0.02442,0.0,0.1221,0.0,0.02442,0.2861320046179294,0.6428679877228731
AHZ2000x0c,20110934,http://zoo-hst.s3.amazonaws.com/20110934.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.4503863,2.388087,1.11,52,0.8600000031292439,0.11999999731779099,0.02,0.0,0.007199999678134922,0.0,0.007199999678134922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05999999865889549,0.05999999865889549
AHZ2000wyb,20110836,http://zoo-hst.s3.amazonaws.com/20110836.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.4045775,2.4029107,0.48,50,0.9119999967515469,0.06400000303983688,0.024,0.0,0.00409600038909913,0.0,0.00409600038909913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06400000303983688
AHZ2000kgh,20068871,http://zoo-hst.s3.amazonaws.com/20068871.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.0517707,1.9611933,unknown,47,0.023999977856874466,0.9520000219345093,0.024,0.09832129695510126,0.5705310538594102,0.5465687520457686,0.023962303939035368,0.15336001,0.0,0.02538,0.02538,0.17874001,0.13122001,0.02538,0.2494240005264281,0.7025759930362696
AHZ2001qha,20090484,http://zoo-hst.s3.amazonaws.com/20090484.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.0903046,2.293839,unknown,38,0.05500001460313797,0.8899999856948853,0.055,0.0,0.792099974536896,0.792099974536896,0.0,0.029800002,0.0,0.0,0.0,0.059600003,0.0,0.059600003,0.0,0.8899999856948853
AHZ2001odr,20304534,http://zoo-hst.s3.amazonaws.com/20304534.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.0972743,2.6704257,0.27,49,0.10399998724460602,0.8740000128746033,0.022,0.036360500050804746,0.690849482001812,0.5816952691162889,0.10915422317998252,0.085,0.02125,0.0425,0.0,0.02125,0.0,0.0,0.04195200098264218,0.8320480314273837
AHZ2001hax,20178716,http://zoo-hst.s3.amazonaws.com/20178716.jpg,the COSMOS dataset in GZ: Hubble,spiral,149.9116003,2.7666523,0.35,55,0.05699998140335083,0.9430000185966492,0.0,0.017589346240515287,0.7471648352188499,0.7292328873679446,0.017931956201123127,0.0376,0.0188,0.0188,0.0,0.0188,0.0,0.0,0.1320200031656027,0.8109800294828418
AHZ2001raa,20126331,http://zoo-hst.s3.amazonaws.com/20126331.jpg,the COSMOS dataset in GZ: Hubble,spiral,149.7740224,2.3998212,0.38,23,0.1399999838322401,0.8460000157356262,0.014,0.0,0.4373024932915194,0.4373024932915194,0.0,0.159,0.0,0.105894,0.0,0.053105995,0.0,0.0,0.32909400491094587,0.5169060108246804
AHZ200127l,20129254,http://zoo-hst.s3.amazonaws.com/20129254.jpg,the COSMOS dataset in GZ: Hubble,smooth,149.6726341,2.4585389,unknown,52,0.8539999984204769,0.10400000214576721,0.042,0.0,0.006489600525665297,0.002161037002896888,0.004328563522768409,0.0216,0.0,0.0,0.0,0.0648,0.0216,0.0,0.0416000014781952,0.0624000037670136
AHZ2001pg3,20040623,http://zoo-hst.s3.amazonaws.com/20040623.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.0517718,1.9611937,0.36,33,0.15200001001358032,0.8479999899864197,0.0,0.154090321189555,0.4362940520605896,0.4362940520605896,0.0,0.24198002,0.0,0.0,0.0,0.24198002,0.060495004,0.0,0.1517920025544166,0.6962079747958185
AHZ2000ibm,20061686,http://zoo-hst.s3.amazonaws.com/20061686.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.34608,2.0057909,0.31,43,0.9050000011920929,0.0949999988079071,0.0,0.0,0.004512499886751176,0.0,0.004512499886751176,0.02375,0.0,0.02375,0.0,0.02375,0.0,0.02375,0.04749999940395355,0.04749999940395355
AHZ2000xxb,20114498,http://zoo-hst.s3.amazonaws.com/20114498.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.2360669,2.4432057,0.33,49,2.0954757928848267E-8,0.996999979019165,0.003,0.04217778819434861,0.7848376820615733,0.7848376820615733,0.0,0.0,0.0,0.12640001,0.0,0.042028002,0.14757201,0.0,0.1674959942170382,0.8295039996585842
AHZ2000qsy,20091206,http://zoo-hst.s3.amazonaws.com/20091206.jpg,the COSMOS dataset in GZ: Hubble,featured,150.2162035,2.1732973,0.63,47,0.18199997022747993,0.7940000295639038,0.024,0.054164540057227865,0.5220539995064816,0.3241955294616344,0.1978584700448472,0.16275,0.0,0.0,0.0,0.02325,0.0,0.0,0.06828400486147412,0.725716006955146
AHZ20009ia,20030641,http://zoo-hst.s3.amazonaws.com/20030641.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.4188746,1.9414177,0.38,47,0.15200002491474152,0.8259999752044678,0.022,0.036182460796773515,0.6099328954446737,0.5922448510744542,0.017688053458927867,0.0,0.044622,0.0,0.0,0.022311,0.0,0.0,0.04377799816888572,0.7822219985752099
AHZ20003k0,20011690,http://zoo-hst.s3.amazonaws.com/20011690.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.3295969,1.6595341,0.39,47,0.20800000615417957,0.7689999938011169,0.023,0.0,0.5215804107920725,0.4344764844281767,0.08710392636389583,0.046704,0.022935,0.069221996,0.022935,0.138861,0.115509,0.0,0.09074199981856346,0.6782580169005392
AHZ200112t,20125317,http://zoo-hst.s3.amazonaws.com/20125317.jpg,the COSMOS dataset in GZ: Hubble,featured,149.8707491,2.4268919,0.17,51,0.21100000105798244,0.7639999985694885,0.025,0.12550923455497412,0.4085726080113168,0.297440852592738,0.11113175541857881,0.126985,0.021202998,0.021202998,0.0,0.063609,0.0,0.0,0.06494000056147575,0.6990600150847435
AHZ2001bi8,20159664,http://zoo-hst.s3.amazonaws.com/20159664.jpg,the COSMOS dataset in GZ: Hubble,smooth,149.7273332,2.5344225,0.01,49,0.8779999986290932,0.12200000137090683,0.0,0.0,0.007442000167250634,0.0,0.007442000167250634,0.0,0.04075,0.0,0.04075,0.061125003,0.0,0.020375,0.061000000685453415,0.061000000685453415
AHZ2000bmh,20037969,http://zoo-hst.s3.amazonaws.com/20037969.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.0875647,1.8998487,0.36,43,0.19999998807907104,0.800000011920929,0.0,0.019810560976524366,0.5805094763407525,0.5607721660479319,0.01973732326821848,0.025050001,0.0,0.025050001,0.0,0.0,0.0,0.10005,0.049599999928474414,0.7504000298738482
AHZ2000l02,20071148,http://zoo-hst.s3.amazonaws.com/20071148.jpg,the COSMOS dataset in GZ: Hubble,featured,149.7376565,2.065199,0.68,43,0.12399998307228088,0.7950000166893005,0.081,0.07916113253936465,0.39485763736262647,0.31588611459717103,0.07897152864929276,0.0,0.0,0.0,0.026386,0.079,0.052614003,0.0,0.19875000417232513,0.5962500125169754
AHZ20005ou,20018402,http://zoo-hst.s3.amazonaws.com/20018402.jpg,the COSMOS dataset in GZ: Hubble,smooth,149.9169177,1.6799548,0.63,47,0.8619999964721501,0.1340000033378601,0.004,0.0029914698090195827,0.011965879236078331,0.0,0.011965879236078331,0.013223999,0.022388,0.0,0.0,0.022388,0.0,0.0,0.02237799998235701,0.1116220033555031
AHZ20010h0,20123222,http://zoo-hst.s3.amazonaws.com/20123222.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.0545309,2.3398064,0.38,54,0.0,1.0,0.0,0.05862100220033528,0.9023790338120463,0.9023790338120463,0.0,0.0,0.0196,0.0,0.0,0.0392,0.0,0.0392,0.039000000804662704,0.9610000252723694
AHZ2000zkj,20120263,http://zoo-hst.s3.amazonaws.com/20120263.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.0903024,2.2938426,0.23,46,0.0,0.9989999999525025,0.001,0.022449034196192666,0.953595927140567,0.953595927140567,0.0,0.0,0.090045005,0.0,0.0,0.022545,0.0,0.022545,0.021977999879864978,0.9770219851863775
AHZ2001fxk,20173930,http://zoo-hst.s3.amazonaws.com/20173930.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.271681,2.6273521,unknown,47,0.8589999973773956,0.09300000220537186,0.048,0.0,0.006486750307649378,0.0,0.006486750307649378,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.023250000551342964,0.06975000165402889
AHZ20015u9,20141319,http://zoo-hst.s3.amazonaws.com/20141319.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.4964486,2.5332929,0.33,41,0.10400001902598888,0.8949999809265137,0.001,0.046667714224086915,0.731127537331594,0.6368120790891292,0.09431544734781555,0.0,0.0,0.0,0.0,0.052,0.0,0.0,0.025954998700022713,0.8690449955630299
AHZ2001etr,20170425,http://zoo-hst.s3.amazonaws.com/20170425.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.4373473,2.6431828,0.11,46,0.0,1.0,0.0,0.0,0.8899999856948853,0.8899999856948853,0.0,0.0,0.0,0.154179,0.043984998,0.198627,0.022224,0.043984998,0.10999999940395355,0.8899999856948853
AHZ20017xi,20148215,http://zoo-hst.s3.amazonaws.com/20148215.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.0734651,2.6275332,0.17,41,0.9239999969722703,0.07500000298023224,0.001,0.0,0.0037518752740323584,0.0,0.0037518752740323584,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.02497500131428243,0.05002500166594981
AHZ2000l34,20071599,http://zoo-hst.s3.amazonaws.com/20071599.jpg,the COSMOS dataset in GZ: Hubble,spiral,149.7958009,2.1139293,0.19,47,0.19700001925230026,0.7699999809265137,0.033,0.01707551867343428,0.45724445782803075,0.4083193038928675,0.04892515734189991,0.0227,0.0454,0.0454,0.0454,0.0,0.0454,0.0227,0.1539999984800815,0.615999993920326
AHZ2000kmy,20069568,http://zoo-hst.s3.amazonaws.com/20069568.jpg,the COSMOS dataset in GZ: Hubble,spiral,149.9273592,1.9711024,0.30,50,0.21299998660106212,0.7860000133514404,0.001,0.01656620021470542,0.5178273538782227,0.41736884426281556,0.10045850961540707,0.18756002,0.062520005,0.062520005,0.0,0.08336,0.12504001,0.0,0.1061100060188771,0.6798900190448762
AHZ2001gj0,20176121,http://zoo-hst.s3.amazonaws.com/20176121.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.0729253,2.7713509,0.70,39,0.9169999996665865,0.08100000023841858,0.002,0.0,0.00656100003862381,0.0,0.00656100003862381,0.0,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.08100000023841858
AHZ20003yr,20013199,http://zoo-hst.s3.amazonaws.com/20013199.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.2838216,1.6938061,0.51,47,0.9299999997019768,0.07000000029802322,0.0,0.0,0.003297699920600652,0.0,0.003297699920600652,0.0070499997,0.0,0.02295,0.0,0.0,0.0,0.0,0.022889999546706674,0.047109998665153974
AHZ2001ekw,20169544,http://zoo-hst.s3.amazonaws.com/20169544.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.5548542,2.6409939,1.14,45,0.12299998849630356,0.8140000104904175,0.063,0.018773994721965545,0.5868387368619042,0.5299153777073404,0.056923359154563806,0.0,0.0,0.09937,0.09937,0.149578,0.124474004,0.049685,0.0700040032795668,0.7439959890165326
AHZ20009ra,20031303,http://zoo-hst.s3.amazonaws.com/20031303.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.4760435,1.9496314,0.69,46,0.8559999968856573,0.11900000274181366,0.025,0.0,0.014161000652551659,0.002832200172713402,0.011328800690853609,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.11900000274181366
AHZ2000420,20013421,http://zoo-hst.s3.amazonaws.com/20013421.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.1929787,1.7524064,0.27,44,0.023999977856874466,0.9520000219345093,0.024,0.04506596873597604,0.8385804935912197,0.8385804935912197,0.0,0.048800003,0.0,0.024400001,0.0,0.024400001,0.0,0.024400001,0.023800000903010377,0.9282000440835958
AHZ2000qaz,20089927,http://zoo-hst.s3.amazonaws.com/20089927.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.2061697,2.2400058,0.80,58,0.8859999999403954,0.09200000017881393,0.022,0.0,0.008464000032901764,0.0,0.008464000032901764,0.0188,0.0,0.0376,0.0,0.0188,0.0188,0.0,0.0,0.09200000017881393
AHZ2000khp,20069295,http://zoo-hst.s3.amazonaws.com/20069295.jpg,the COSMOS dataset in GZ: Hubble,smooth,149.9976204,2.0270092,0.71,43,0.8930000020191073,0.10199999809265137,0.005,0.0,0.007802999708175662,0.0,0.007802999708175662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025499999523162842,0.07649999856948853
AHZ40002tl,90018353,http://zoo-hst.s3.amazonaws.com/90018353.jpg,the GEMS dataset in GZ: Hubble,spiral,53.2347074,-27.8093846,0.10,149,0.01500001735985279,0.968999981880188,0.016,0.021182959498180425,0.8614403551180227,0.8614403551180227,0.0,0.030098002,0.029896002,0.022422,0.0,0.089688,0.0074740006,0.022422,0.058139997613281036,0.9108599806571007
AHZ2000gmt,20055810,http://zoo-hst.s3.amazonaws.com/20055810.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.4788369,2.0720397,0.53,46,0.09599999152123928,0.8790000081062317,0.025,0.0,0.46744782835866483,0.447347579763516,0.020100257302043102,0.0,0.047144,0.023903998,0.0,0.189904,0.40304798,0.0,0.3472050126326085,0.5317950216698648
AHZ20016ru,20144743,http://zoo-hst.s3.amazonaws.com/20144743.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.3378713,2.5088853,0.44,46,0.02399998903274536,0.9760000109672546,0.0,0.13934853583636114,0.7208276087697943,0.7208276087697943,0.0,0.074191004,0.0,0.0,0.0,0.02366,0.02366,0.047489,0.09467200385618213,0.8813280071110725
AHZ40006dg,90033250,http://zoo-hst.s3.amazonaws.com/90033250.jpg,the GEMS dataset in GZ: Hubble,spiral,53.1884705,-27.5815257,0.10,131,0.1910000005736947,0.8009999990463257,0.008,0.013000760796956877,0.5522497064844522,0.4147395224598277,0.13751017579546257,0.39872402,0.008045999,0.008045999,0.0,0.032183997,0.0,0.0,0.0953190020827055,0.7056809850277901
AHZ2000c04,20039573,http://zoo-hst.s3.amazonaws.com/20039573.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.0856381,1.8556336,0.56,44,0.9130000025033951,0.04899999871850014,0.038,0.0,0.0,0.0,0.0,0.0792,0.0,0.0264,0.0,0.0264,0.0,0.0,0.04899999871850014,0.0
AHZ20004yb,20015877,http://zoo-hst.s3.amazonaws.com/20015877.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.0746325,1.69374,0.84,45,0.9059999994933605,0.07000000029802322,0.024,0.0,0.0016317000349223615,0.0,0.0016317000349223615,0.024,0.0,0.0,0.024,0.0,0.0,0.0,0.04668999989837408,0.023310000399649144
AHZ2000k3p,20067763,http://zoo-hst.s3.amazonaws.com/20067763.jpg,the COSMOS dataset in GZ: Hubble,edge-on disk,149.9675721,2.0983194,0.30,39,0.08099997043609619,0.9190000295639038,0.0,0.8200687970523379,0.0,0.0,0.0,0.027242,0.0,0.0,0.0,0.0,0.0,0.48675802,0.026651000090479826,0.8923490431675916
AHZ2000gdb,20054861,http://zoo-hst.s3.amazonaws.com/20054861.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.6215357,1.9931335,0.39,37,0.054000020027160645,0.9459999799728394,0.0,0.05147825248202054,0.7924275258602211,0.7924275258602211,0.0,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.05392199888664484,0.8920779987068173
AHZ20003u3,20012626,http://zoo-hst.s3.amazonaws.com/20012626.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.2344329,1.6594535,0.22,44,0.875,0.125,0.0,0.0,0.00937500037252903,0.0,0.00937500037252903,0.0,0.0,0.0245,0.0,0.0735,0.0,0.0,0.05000000074505806,0.07500000298023224
AHZ2000hi6,20058815,http://zoo-hst.s3.amazonaws.com/20058815.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.4557017,2.010857,0.63,44,0.8720000013709068,0.07699999958276749,0.051,0.0,0.005928999935746193,0.0,0.005928999935746193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07699999958276749
AHZ2000c3v,20039760,http://zoo-hst.s3.amazonaws.com/20039760.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.1295205,1.8174916,0.34,45,0.8589999973773956,0.09300000220537186,0.048,0.0021622501025497926,0.006486750307649378,0.0,0.006486750307649378,0.0,0.0,0.024309,0.0,0.048691,0.0,0.0,0.0,0.09300000220537186
AHZ20012nu,20130454,http://zoo-hst.s3.amazonaws.com/20130454.jpg,the COSMOS dataset in GZ: Hubble,smooth,149.5767368,2.4541395,0.48,40,0.8690000027418137,0.10499999672174454,0.026,0.0,0.011024999311566364,0.002756249827891591,0.008268749483674773,0.0,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.10499999672174454
AHZ20010d5,20122664,http://zoo-hst.s3.amazonaws.com/20122664.jpg,the COSMOS dataset in GZ: Hubble,spiral,149.9145337,2.4508522,0.44,45,0.18199998140335083,0.8180000185966492,0.0,0.09300823927176285,0.5761157911523556,0.5386682661010195,0.03744752505133603,0.02275,0.02275,0.0,0.02275,0.0455,0.0,0.06825,0.0,0.8180000185966492
AHZ2001t1l,20290277,http://zoo-hst.s3.amazonaws.com/20290277.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.0021494,2.5438486,0.35,31,0.10700000822544098,0.8569999933242798,0.036,0.061287563216923364,0.6122021410850121,0.5509819123804744,0.06122021502075349,0.036963,0.0,0.074037,0.0,0.0,0.0,0.0,0.07113099673861267,0.7858689902005196
AHZ2001fi5,20172719,http://zoo-hst.s3.amazonaws.com/20172719.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.3320432,2.6833472,0.51,41,0.8819999992847443,0.052000001072883606,0.066,0.0,0.002704000111579896,0.0,0.002704000111579896,0.0,0.047213998,0.0,0.0,0.054351,0.081434995,0.0,0.0,0.052000001072883606
AHZ2001mop,20197562,http://zoo-hst.s3.amazonaws.com/20197562.jpg,the COSMOS dataset in GZ: Hubble,smooth,149.8755483,2.8647059,0.31,43,0.921000000089407,0.05000000074505806,0.029,0.0,0.0025000000745058065,0.0,0.0025000000745058065,0.0,0.0,0.0,0.0,0.025600001,0.0768,0.025600001,0.0,0.05000000074505806
AHZ20002am,20007190,http://zoo-hst.s3.amazonaws.com/20007190.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.4962151,1.7446864,0.31,45,0.04900000710040331,0.9449999928474426,0.006,0.0915279193806057,0.7559528125848209,0.7332742498352598,0.022678583870638765,0.048931003,0.024319,0.024319,0.0,0.048931003,0.1465,0.0,0.04819499873399735,0.8968049941134453
AHZ2000zfh,20119596,http://zoo-hst.s3.amazonaws.com/20119596.jpg,the COSMOS dataset in GZ: Hubble,featured,150.1489591,2.3225223,0.44,47,0.16799997817724943,0.8270000219345093,0.005,0.48545352586405993,0.17864157912555984,0.039658431076971944,0.13898314804858788,0.0,0.024,0.0,0.0,0.0,0.0,0.072,0.023982999945998174,0.8030170343117717
